"id","url","feed_ids","veiculos","paises","status","erro_original","horario","proxima_tentativa","tentativas","classificacao","acao_recomendada"
"2065","https://www.caymancompass.com/2026/09/05/letter-dont-conflate-compassion-with-responsibility/","81","Cayman Compass","Ilhas Cayman","unavailable","robots_disallowed","2026-09-14 10:36:07.850374+00","2026-09-14 11:36:07.850374+00","1","restricao_robots","Respeitar robots.txt; procurar texto licenciado ou fornecido legitimamente pelo feed."
"2126","https://www.contrapunto.com.sv/voces-de-contrapunto-entrega-reconocimientos-a-los-ganadores-del-certamen-de-terror/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:22.141658+00","2026-09-14 11:37:22.141658+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2127","https://www.contrapunto.com.sv/la-fatiga-se-convierte-en-un-problema-de-salud-que-afecta-a-millones-de-adultos/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:22.320253+00","2026-09-14 11:37:22.320253+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2128","https://www.contrapunto.com.sv/la-izquierda-avanza-en-suecia-y-se-perfila-para-recuperar-el-gobierno/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:22.496241+00","2026-09-14 11:37:22.496241+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2129","https://www.contrapunto.com.sv/dublin-protesta-contra-trump-mientras-su-llamado-a-una-irlanda-unificada-reabre-viejas-heridas/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:22.672259+00","2026-09-14 11:37:22.672259+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2130","https://www.contrapunto.com.sv/trump-desafia-a-los-cientificos-y-minimiza-los-riesgos-de-la-inteligencia-artificial/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:23.035045+00","2026-09-14 11:37:23.035045+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2131","https://www.contrapunto.com.sv/el-salvador-se-posiciona-como-el-tercer-mayor-exportador-de-servicios-de-centroamerica/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:24.031303+00","2026-09-14 11:37:24.031303+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2132","https://www.contrapunto.com.sv/sin-fecha-para-nombrar-a-los-delegados-de-proteccion-de-datos-personales-la-ace-establece-el-registro-obligatorio/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:25.034369+00","2026-09-14 11:37:25.034369+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2133","https://www.contrapunto.com.sv/el-desaparecido-monumento-al-procer-jose-simeon-canas-que-unio-a-tres-artistas-en-la-asamblea-legislativa/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:27.034875+00","2026-09-14 11:37:27.034875+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2134","https://www.contrapunto.com.sv/la-validez-del-periodismo-en-tiempos-de-inteligencia-artificial-2/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:27.21045+00","2026-09-14 11:37:27.21045+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2135","https://www.contrapunto.com.sv/vietnam-y-la-economia-de-mercado/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:28.03187+00","2026-09-14 11:37:28.03187+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2136","https://www.contrapunto.com.sv/homenaje-a-ennio-morricone/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:29.035297+00","2026-09-14 11:37:29.035297+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2137","https://www.contrapunto.com.sv/trump-demolicion-de-la-democracia-estadounidense/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:30.040172+00","2026-09-14 11:37:30.040172+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2138","https://www.contrapunto.com.sv/los-drones-del-pasado/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:31.030342+00","2026-09-14 11:37:31.030342+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2139","https://www.contrapunto.com.sv/de-cuentos-de-barro-a-tales-of-clay-salarrue-en-una-nueva-traduccion/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:32.031756+00","2026-09-14 11:37:32.031756+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2140","https://www.contrapunto.com.sv/el-programa-de-rediseno-que-necesita-el-fmi/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:35.037499+00","2026-09-14 11:37:35.037499+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2141","https://www.contrapunto.com.sv/dia-de-la-patria-15-de-septiembre-alegrias-y-dolores/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:35.21312+00","2026-09-14 11:37:35.21312+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2142","https://www.contrapunto.com.sv/brics-llama-a-la-maxima-contencion-en-medio-oriente-y-evita-una-condena-directa-a-estados-unidos-e-israel/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:35.388642+00","2026-09-14 11:37:35.388642+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2143","https://www.contrapunto.com.sv/puede-la-inteligencia-artificial-acabar-con-la-humanidad-la-advertencia-de-un-exempleado-de-anthropic/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:36.042409+00","2026-09-14 11:37:36.042409+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2144","https://www.contrapunto.com.sv/leon-xiv-recibe-a-los-obispos-de-el-salvador-y-llama-a-mantener-la-esperanza-y-el-dialogo/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:37.029437+00","2026-09-14 11:37:37.029437+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2145","https://www.contrapunto.com.sv/los-robots-nos-estan-avisando/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:38.033563+00","2026-09-14 11:37:38.033563+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2146","https://www.contrapunto.com.sv/el-pasado-reconstruido-por-la-inteligencia-artificial-los-riesgos-de-crear-fotografias-de-los-anos-ochenta/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:39.031943+00","2026-09-14 11:37:39.031943+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2147","https://www.contrapunto.com.sv/tribunal-impone-primera-cadena-perpetua-por-homicidio-agravado-tras-reforma-constitucional/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:40.03231+00","2026-09-14 11:37:40.03231+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2148","https://www.contrapunto.com.sv/manana-se-entregaran-los-reconocimientos-del-certamen-voces-de-contrapunto-en-el-mupi/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:41.029904+00","2026-09-14 11:37:41.029904+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2149","https://www.contrapunto.com.sv/cia-desclasifica-documentos-que-muestran-advertencias-sobre-al-qaeda-antes-del-11-s-familias-exigen-a-trump-responsabilidad-para-arabia-saudita/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:42.03056+00","2026-09-14 11:37:42.03056+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2150","https://www.contrapunto.com.sv/generacion-z-y-el-desafio-de-aprender-a-manejar-el-dinero/","83","ContraPunto","El Salvador","unavailable","http_403","2026-09-14 10:37:43.031128+00","2026-09-14 11:37:43.031128+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2172","https://diariodigitalrd.com/2026/09/13/hipolito-mejia-llega-a-china-y-destaca-bienvenida-recibida.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 10:38:14.151356+00","2026-09-14 11:38:14.151356+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2173","https://diariodigitalrd.com/2026/09/13/residentes-de-la-urena-protestan-por-calles-deterioradas.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 10:38:14.327079+00","2026-09-14 11:38:14.327079+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2174","https://diariodigitalrd.com/2026/09/13/operaciones-militares-dejan-un-muerto-y-20-detenidos-en-colombia.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 10:38:14.504015+00","2026-09-14 11:38:14.504015+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2175","https://diariodigitalrd.com/2026/09/13/sns-activa-alerta-por-casos-de-dengue-leptospirosis-y-malaria.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 10:38:15.142172+00","2026-09-14 11:38:15.142172+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2176","https://diariodigitalrd.com/2026/09/13/imponen-coercion-a-cuatro-acusados-de-trafico-hacia-puerto-rico.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 10:38:16.151192+00","2026-09-14 11:38:16.151192+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2177","https://diariodigitalrd.com/2026/09/13/las-leneras-de-los-mina-conquistan-el-tbs-femenino-2026-tras-vencer-a-caribes.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 10:38:17.149295+00","2026-09-14 11:38:17.149295+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2178","https://diariodigitalrd.com/2026/09/13/suecia-gira-a-la-izquierda-por-un-margen-minimo-segun-proyecciones.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 10:38:18.143102+00","2026-09-14 11:38:18.143102+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2179","https://diariodigitalrd.com/2026/09/13/rd-supera-8-5-millones-visitantes-y-marca-otro-record-turistico.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:06.65912+00","2026-09-14 12:57:06.65912+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2180","https://diariodigitalrd.com/2026/09/13/avalancha-en-el-caucaso-ruso-deja-17-montaneros-muertos.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:09.694422+00","2026-09-14 12:57:09.694422+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2181","https://diariodigitalrd.com/2026/09/13/afd-promete-expulsar-a-ucranianos-y-sirios-de-alemania-y-reclamar-fondos-a-la-ue.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:13.647889+00","2026-09-14 12:57:13.647889+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2182","https://diariodigitalrd.com/2026/09/13/manzanillo-gas-power-alcanza-66-9-de-ejecucion-y-operara-en-2028.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:13.794769+00","2026-09-14 12:57:13.794769+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2183","https://diariodigitalrd.com/2026/09/13/abastel-y-celo-presentan-en-rd-sistemas-de-fachadas-ventiladas-para-modernizar-construcciones.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:13.942214+00","2026-09-14 12:57:13.942214+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2184","https://diariodigitalrd.com/2026/09/13/dncd-incauta-595-paquetes-de-presunta-cocaina-en-narcolancha-en-bani.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:14.235894+00","2026-09-14 12:57:14.235894+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2185","https://diariodigitalrd.com/2026/09/13/abel-martinez-plantea-a-la-oposicion-acordar-desde-ahora-ruta-ante-segunda-vuelta-en-2028.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:14.38284+00","2026-09-14 12:57:14.38284+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2186","https://diariodigitalrd.com/2026/09/13/pld-juramenta-1150-nuevos-miembros-durante-asamblea-en-barahona.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:14.52951+00","2026-09-14 12:57:14.52951+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2187","https://diariodigitalrd.com/2026/09/13/incendio-en-residencia-ilegal-de-chile-deja-16-muertos-adultos-mayores.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:14.677752+00","2026-09-14 12:57:14.677752+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2188","https://diariodigitalrd.com/2026/09/13/banco-popular-amplia-lounge-popular-en-el-aila-con-nuevo-espacio-para-salida-de-pasajeros.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:15.655947+00","2026-09-14 12:57:15.655947+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2189","https://diariodigitalrd.com/2026/09/13/seguridad-de-kamala-harris-impide-allanamiento-a-propiedad-en-malibu.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:16.658032+00","2026-09-14 12:57:16.658032+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2190","https://diariodigitalrd.com/2026/09/13/openai-descarta-salir-a-bolsa-este-ano-por-riesgos-de-seguridad-de-la-ia.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:17.660639+00","2026-09-14 12:57:17.660639+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2191","https://diariodigitalrd.com/2026/09/13/nueva-york-abrira-10500-licencias-para-vendedores-ambulantes-desde-enero-de-2027.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:18.659117+00","2026-09-14 12:57:18.659117+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2192","https://diariodigitalrd.com/2026/09/13/registro-mercantil-unifica-procesos-en-las-32-camaras-de-comercio-de-rd.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:19.654384+00","2026-09-14 12:57:19.654384+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2193","https://diariodigitalrd.com/2026/09/13/intec-crea-aplicacion-de-realidad-aumentada-para-ensenar-la-cadena-respiratoria.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:20.666144+00","2026-09-14 12:57:20.666144+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2194","https://diariodigitalrd.com/2026/09/13/antonio-ciriaco-advierte-que-rd-no-esta-lista-para-la-economia-del-conocimiento.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:21.656967+00","2026-09-14 12:57:21.656967+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2195","https://diariodigitalrd.com/2026/09/13/capturado-en-boca-chica-presunto-responsable-de-embarazar-a-dos-hermanas.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:22.653661+00","2026-09-14 12:57:22.653661+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2196","https://diariodigitalrd.com/2026/09/13/policia-identifica-estructura-criminal-tras-intento-de-asalto-en-sabana-yegua.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:23.64226+00","2026-09-14 12:57:23.64226+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2197","https://diariodigitalrd.com/2026/09/13/reinas-del-caribe-mantienen-invicto-ante-venezuela-en-copa-panamericana.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:24.656701+00","2026-09-14 12:57:24.656701+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2198","https://diariodigitalrd.com/2026/09/13/polvo-sahariano-y-calor-dominaran-rd-vaguada-provocara-aguaceros.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:25.656634+00","2026-09-14 12:57:25.656634+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2199","https://diariodigitalrd.com/2026/09/13/el-corazon-avisa-tarde-hasta-80-de-infartos-podrian-evitarse.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:26.6373+00","2026-09-14 12:57:26.6373+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2200","https://diariodigitalrd.com/2026/09/13/abinader-entrega-puente-galeon-y-calles-asfaltadas-en-matanzas.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:27.657864+00","2026-09-14 12:57:27.657864+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2201","https://diariodigitalrd.com/2026/09/13/parlatino-pone-el-foco-en-el-sargazo-y-el-clima-durante-reunion-en-santo-domingo.html/","86","Diario Digital RD","República Dominicana","unavailable","http_403","2026-09-14 11:57:28.658939+00","2026-09-14 12:57:28.658939+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2202","https://diarioelsalvador.com/dediversion/tini-stoessel-habla-de-su-salud-mental-e-insta-a-los-salvadorenos-y-extranjeros-a-buscar-ayuda/852679","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:28.806909+00","2026-09-14 12:57:28.806909+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2203","https://diarioelsalvador.com/dediversion/tini-conquista-el-salvador-con-una-puesta-en-escena-monumental/852673","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:31.351951+00","2026-09-14 12:57:31.351951+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2204","https://diarioelsalvador.com/dedeportes/marcelo-gallardo-multicampeon-con-river-plate-dirigira-a-la-seleccion-de-ecuador/852662","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:31.498517+00","2026-09-14 12:57:31.498517+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2205","https://diarioelsalvador.com/dedeportes/alexander-zverev-se-corona-en-el-us-open-y-alarga-la-maldicion-de-ee-uu/852658","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:31.645173+00","2026-09-14 12:57:31.645173+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2206","https://diarioelsalvador.com/dedeportes/firpo-le-sirvio-de-trampolin-a-metapan-para-que-salte-al-liderato/852653","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:32.34224+00","2026-09-14 12:57:32.34224+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2207","https://diarioelsalvador.com/deplaneta/miles-exigen-el-fin-de-la-guerra-intestina-del-cartel-de-sinaloa-en-mexico/852645","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:33.337729+00","2026-09-14 12:57:33.337729+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2208","https://diarioelsalvador.com/dedeportes/academia-asalto-el-liderato-en-la-zona-occidental-en-la-liga-de-ascenso/852584","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:34.346249+00","2026-09-14 12:57:34.346249+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2209","https://diarioelsalvador.com/deinnovacion/test-drive-porsche-taycan-4s-un-super-deportivo-electrico-de-records/852630","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:35.354092+00","2026-09-14 12:57:35.354092+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2210","https://diarioelsalvador.com/dedeportes/limeno-fue-de-paseo-a-gotera-y-a-traer-tres-puntos/852619","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:36.344974+00","2026-09-14 12:57:36.344974+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2211","https://diarioelsalvador.com/dedinero/el-diesel-supera-por-primera-vez-los-6-dolares-por-galon-en-ee-uu/851819","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:37.341315+00","2026-09-14 12:57:37.341315+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2212","https://diarioelsalvador.com/dedeportes/australia-comanda-el-surf-juvenil/852590","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:38.338409+00","2026-09-14 12:57:38.338409+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2214","https://diarioelsalvador.com/dedeportes/inter-tecla-retoma-el-vuelo-mientras-el-cacahua-sigue-hundido/852576","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:41.344927+00","2026-09-14 12:57:41.344927+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2215","https://diarioelsalvador.com/deplaneta/mexico-reporta-incendio-en-centro-de-detencion-migratoria-cerca-de-la-frontera-con-ee-uu/852572","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:41.49144+00","2026-09-14 12:57:41.49144+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2217","https://diarioelsalvador.com/deplaneta/desaparece-en-colombia-avioneta-con-cinco-personas-a-bordo/852564","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:44.464941+00","2026-09-14 12:57:44.464941+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2218","https://diarioelsalvador.com/dediversion/con-emocion-renovada-salvadorenos-y-extranjeros-esperan-a-tini-stoessel-en-el-estadio-las-delicias-en-santa-tecla/852559","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:44.611528+00","2026-09-14 12:57:44.611528+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2219","https://diarioelsalvador.com/dedeportes/termine-con-los-testiculos-en-la-garganta-toto-gamarra/852555","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:45.340829+00","2026-09-14 12:57:45.340829+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2220","https://diarioelsalvador.com/deplaneta/escocia-gales-e-irlanda-del-norte-uniran-esfuerzos-para-impulsar-su-independencia-del-reino-unido/852539","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:46.33124+00","2026-09-14 12:57:46.33124+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2221","https://diarioelsalvador.com/dedeportes/manchester-city-con-diez-gana-1-0-el-derbi-ante-manchester-united/852546","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:47.322529+00","2026-09-14 12:57:47.322529+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
"2224","https://diarioelsalvador.com/dedeportes/el-barcelona-gana-4-2-en-visita-al-levante-con-doblete-de-lamine-yamal/852521","88","Diario El Salvador","El Salvador","unavailable","http_403","2026-09-14 11:57:53.014965+00","2026-09-14 12:57:53.014965+00","1","bloqueio_http","Verificar acesso permitido, resposta e endpoint oficial; não contornar bloqueios. Validar alternativa antes de recomendar troca."
